단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철수,버정수,단지내주차면수,등록차량수
C2507,1454,1,4,1,29.72,310,4.0,1,13533000.0,162390.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,29.91,48,4.0,1,13533000.0,162390.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,36.02,104,4.0,1,16343000.0,206110.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,36.06,23,4.0,1,16343000.0,206110.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,36.07,193,4.0,1,16343000.0,206110.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,36.73,33,4.0,1,16343000.0,206110.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,46.39,24,4.0,1,36122000.0,269610.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,46.71,6,4.0,1,36122000.0,269610.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,46.76,20,4.0,1,36122000.0,269610.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,46.76,14,4.0,1,36122000.0,269610.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,46.91,54,4.0,1,36122000.0,269610.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,1,55.61,44,4.0,1,43617000.0,308130.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,3,21.72,238,4.0,9,7794000.0,71320.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,3,26.79,30,4.0,9,9500000.0,87050.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,3,26.81,146,4.0,9,9500000.0,87050.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,3,29.62,15,4.0,1,13533000.0,162390.0,0.0,4.0,880.0,763.0
C2507,1454,1,4,3,29.72,109,4.0,1,13533000.0,162390.0,0.0,4.0,880.0,763.0
C1163,316,1,1,1,29.91,88,20.0,1,7783000.0,155850.0,0.0,2.0,239.0,326.0
C1163,316,1,1,1,36.53,176,20.0,1,9506000.0,200830.0,0.0,2.0,239.0,326.0
C1163,316,1,1,1,46.93,52,20.0,1,20998000.0,264630.0,0.0,2.0,239.0,326.0
C2627,580,1,13,1,26.79,138,18.0,1,5840000.0,89520.0,0.0,2.0,378.0,404.0
C2627,580,1,13,1,26.79,12,18.0,1,5840000.0,89520.0,0.0,2.0,378.0,404.0
C2627,580,1,13,1,36.92,138,18.0,1,8223000.0,136370.0,0.0,2.0,378.0,404.0
C2627,580,1,13,1,46.96,172,18.0,1,17884000.0,175920.0,0.0,2.0,378.0,404.0
C2627,580,1,13,3,24.95,96,18.0,9,7172000.0,68450.0,0.0,2.0,378.0,404.0
C2627,580,1,13,3,24.95,24,18.0,9,7172000.0,68450.0,0.0,2.0,378.0,404.0
C2040,198,1,12,5,74.72,48,11.0,1,48000000.0,480000.0,0.0,2.0,200.0,336.0
C2040,198,1,12,5,84.95,150,11.0,1,58000000.0,560000.0,0.0,2.0,200.0,336.0
C2609,556,1,10,1,21.97,196,17.0,1,6766000.0,133240.0,0.0,2.0,490.0,555.0
C2609,556,1,10,1,33.97,160,17.0,1,10514000.0,184250.0,0.0,2.0,490.0,555.0
C2609,556,1,10,1,46.96,200,17.0,1,24984000.0,290430.0,0.0,2.0,490.0,555.0
C2001,540,1,4,1,26.91,18,10.0,8,9110000.0,122000.0,0.0,8.0,500.0,417.0
C2001,540,1,4,1,26.92,192,10.0,8,9110000.0,122000.0,0.0,8.0,500.0,417.0
C2001,540,1,4,1,33.8,170,10.0,8,11430000.0,149000.0,0.0,8.0,500.0,417.0
C2001,540,1,4,1,33.8,12,10.0,8,11430000.0,149000.0,0.0,8.0,500.0,417.0
C2001,540,1,4,1,46.99,148,10.0,8,27280000.0,230000.0,0.0,8.0,500.0,417.0
C1065,938,1,1,1,26.9,298,37.0,8,7708000.0,137410.0,0.0,3.0,1117.0,1255.0
C1065,938,1,1,1,33.92,252,37.0,8,9719000.0,168640.0,0.0,3.0,1117.0,1255.0
C1065,938,1,1,1,46.94,388,37.0,8,23095000.0,256080.0,0.0,3.0,1117.0,1255.0
C1363,2568,1,4,1,26.85,150,11.0,8,17021000.0,158060.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,26.85,88,11.0,8,17021000.0,158060.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,29.92,90,11.0,8,19451000.0,175260.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,29.92,72,11.0,8,19451000.0,175260.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,29.92,340,11.0,8,19451000.0,175260.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,36.96,375,11.0,8,23892000.0,224730.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,36.96,144,11.0,8,23892000.0,224730.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,36.96,45,11.0,8,23892000.0,224730.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,46.49,58,11.0,8,51763000.0,287090.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,46.49,141,11.0,8,51763000.0,287090.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,1,46.77,515,11.0,8,51763000.0,287090.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,3,21.95,86,11.0,9,10718000.0,71930.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,3,26.85,300,11.0,9,12881000.0,87840.0,0.0,6.0,1798.0,2550.0
C1363,2568,1,4,3,26.85,164,11.0,9,12881000.0,87840.0,0.0,6.0,1798.0,2550.0
C2579,1058,1,4,1,24.76,186,16.0,8,14813000.0,155100.0,0.0,4.0,956.0,751.0
C2579,1058,1,4,1,24.77,288,16.0,8,14813000.0,155100.0,0.0,4.0,956.0,751.0
C2579,1058,1,4,1,37.59,368,16.0,8,30813000.0,232140.0,0.0,4.0,956.0,751.0
C2579,1058,1,4,1,46.75,133,16.0,8,47896000.0,300840.0,0.0,4.0,956.0,751.0
C2579,1058,1,4,1,51.72,19,16.0,8,53018000.0,317500.0,0.0,4.0,956.0,751.0
C2579,1058,1,4,1,59.45,64,16.0,8,60898000.0,351850.0,0.0,4.0,956.0,751.0
C1048,368,1,4,1,26.99,176,15.0,8,16031000.0,168640.0,0.0,3.0,333.0,243.0
C1048,368,1,4,1,37.98,128,15.0,8,30928000.0,238380.0,0.0,3.0,333.0,243.0
C1048,368,1,4,1,46.85,64,15.0,8,47698000.0,308130.0,0.0,3.0,333.0,243.0
C1210,1088,1,14,7,21.56,85,39.0,10,19880000.0,107680.0,0.0,4.0,773.0,586.0
C1210,1088,1,14,7,21.56,57,39.0,10,19880000.0,107680.0,0.0,4.0,773.0,586.0
C1210,1088,1,14,7,21.56,498,39.0,10,20680000.0,112010.0,0.0,4.0,773.0,586.0
C1210,1088,1,14,7,26.62,76,39.0,10,24800000.0,134330.0,0.0,4.0,773.0,586.0
C1210,1088,1,14,7,36.74,372,39.0,10,33920000.0,183730.0,0.0,4.0,773.0,586.0
C1320,1696,1,2,1,26.8,616,35.0,8,7870000.0,154000.0,0.0,4.0,1648.0,924.0
C1320,1696,1,2,1,33.88,728,35.0,8,9930000.0,184000.0,0.0,4.0,1648.0,924.0
C1320,1696,1,2,1,46.93,184,35.0,8,23640000.0,290000.0,0.0,4.0,1648.0,924.0
C1320,1696,1,2,1,46.93,168,35.0,8,23640000.0,290000.0,0.0,4.0,1648.0,924.0
C1941,404,1,2,5,84.94,64,19.0,1,47288000.0,627080.0,0.0,3.0,490.0,600.0
C1941,404,1,2,5,84.94,72,19.0,1,47288000.0,627080.0,0.0,3.0,490.0,600.0
C1941,404,1,2,5,84.96,16,19.0,1,47288000.0,627080.0,0.0,3.0,490.0,600.0
C1941,404,1,2,5,84.99,252,19.0,1,47288000.0,627080.0,0.0,3.0,490.0,600.0
C1326,1934,1,9,1,24.72,472,43.0,8,0.0,0.0,0.0,4.0,1670.0,1153.0
C1326,1934,1,9,1,24.79,104,43.0,8,0.0,0.0,0.0,4.0,1670.0,1153.0
C1326,1934,1,9,1,26.83,590,43.0,8,0.0,0.0,0.0,4.0,1670.0,1153.0
C1326,1934,1,9,1,37.7,464,43.0,8,0.0,0.0,0.0,4.0,1670.0,1153.0
C1326,1934,1,9,1,46.94,304,43.0,8,0.0,0.0,0.0,4.0,1670.0,1153.0
C1685,295,1,12,7,26.04,49,28.0,11,40572000.0,21120.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,26.04,38,28.0,11,40572000.0,21120.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,26.07,98,28.0,11,40572000.0,21120.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,26.07,15,28.0,11,40572000.0,21120.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,26.24,15,28.0,11,40572000.0,21120.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,33.55,72,28.0,12,18284000.0,99000.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,42.57,2,28.0,12,23352000.0,128000.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,42.65,2,28.0,12,23352000.0,128000.0,0.0,1.0,167.0,164.0
C1685,295,1,12,7,43.07,4,28.0,12,23908000.0,131000.0,0.0,1.0,167.0,164.0
C2618,1550,1,4,1,24.97,430,40.0,5,63613000.0,33130.0,0.0,7.0,1319.0,783.0
C2618,1550,1,4,1,36.9,408,40.0,8,16243000.0,209240.0,0.0,7.0,1319.0,783.0
C2618,1550,1,4,1,46.98,368,40.0,5,129988000.0,67700.0,0.0,7.0,1319.0,783.0
C2618,1550,1,4,3,23.86,176,40.0,9,9316000.0,77360.0,0.0,7.0,1319.0,783.0
C2618,1550,1,4,3,23.89,168,40.0,9,9328000.0,77450.0,0.0,7.0,1319.0,783.0
C1451,1618,1,4,1,26.97,480,38.0,5,72960000.0,38000.0,0.0,3.0,1382.0,1044.0
C1451,1618,1,4,1,33.97,600,38.0,8,15992000.0,178010.0,0.0,3.0,1382.0,1044.0
C1451,1618,1,4,1,43.9,304,38.0,5,127360000.0,66330.0,0.0,3.0,1382.0,1044.0
C1451,1618,1,4,3,24.86,100,38.0,9,10319000.0,79970.0,0.0,3.0,1382.0,1044.0
C1451,1618,1,4,3,24.96,134,38.0,9,10360000.0,80300.0,0.0,3.0,1382.0,1044.0
C2143,363,1,6,5,74.97,104,2.0,1,36494000.0,514000.0,0.0,2.0,434.0,719.0
C2143,363,1,6,5,74.97,72,2.0,1,36494000.0,514000.0,0.0,2.0,434.0,719.0
C2143,363,1,6,5,84.78,153,2.0,1,46260000.0,580820.0,0.0,2.0,434.0,719.0
C2143,363,1,6,5,84.78,34,2.0,1,46260000.0,580820.0,0.0,2.0,434.0,719.0
C1968,514,1,6,1,26.8,232,0.0,1,8200000.0,110000.0,0.0,3.0,309.0,220.0
C1968,514,1,6,1,26.92,30,0.0,1,8200000.0,110000.0,0.0,3.0,309.0,220.0
C1968,514,1,6,1,36.69,52,0.0,1,12500000.0,180000.0,0.0,3.0,309.0,220.0
C1968,514,1,6,1,46.86,52,0.0,1,25000000.0,200000.0,0.0,3.0,309.0,220.0
C1968,514,1,6,3,23.48,148,0.0,9,8377000.0,66180.0,0.0,3.0,309.0,220.0
C2470,636,1,3,8,39.9,96,1.0,1,23000000.0,340000.0,1.0,2.0,772.0,887.0
C2470,636,1,3,8,46.81,264,1.0,1,26000000.0,380000.0,1.0,2.0,772.0,887.0
C2470,636,1,3,8,59.95,46,1.0,1,32000000.0,480000.0,1.0,2.0,772.0,887.0
C1258,840,1,2,1,26.83,224,0.0,8,9672000.0,128000.0,0.0,3.0,658.0,616.0
C1258,840,1,2,1,26.9,36,0.0,8,9672000.0,128000.0,0.0,3.0,658.0,616.0
C1258,840,1,2,1,37.7,330,0.0,8,18624000.0,182000.0,0.0,3.0,658.0,616.0
C1258,840,1,2,1,46.94,110,0.0,8,29054000.0,240000.0,0.0,3.0,658.0,616.0
C1258,840,1,2,3,24.72,122,0.0,9,7973000.0,72200.0,0.0,3.0,658.0,616.0
C1258,840,1,2,3,24.79,18,0.0,9,7973000.0,72200.0,0.0,3.0,658.0,616.0
C2453,659,1,4,1,26.98,230,7.0,8,18488000.0,170720.0,2.0,3.0,573.0,559.0
C2453,659,1,4,1,26.98,18,7.0,8,18488000.0,170720.0,2.0,3.0,573.0,559.0
C2453,659,1,4,1,37.64,156,7.0,8,35279000.0,239430.0,2.0,3.0,573.0,559.0
C2453,659,1,4,1,45.71,130,7.0,8,52237000.0,302930.0,2.0,3.0,573.0,559.0
C2453,659,1,4,3,24.98,54,7.0,9,12139000.0,80350.0,2.0,3.0,573.0,559.0
C2453,659,1,4,3,24.98,18,7.0,9,12139000.0,80350.0,2.0,3.0,573.0,559.0
C2453,659,1,4,3,24.98,52,7.0,9,12139000.0,80350.0,2.0,3.0,573.0,559.0
C1659,902,1,7,7,16.99,116,32.0,13,14616000.0,82820.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,16.99,120,32.0,13,14616000.0,82820.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,26.54,8,32.0,14,23370000.0,132430.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,26.54,90,32.0,14,23370000.0,132430.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,26.54,18,32.0,14,23370000.0,132430.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,26.54,238,32.0,14,23370000.0,132430.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,26.54,18,32.0,14,23370000.0,132430.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,26.58,24,32.0,14,23370000.0,132430.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,36.81,72,32.0,14,32110000.0,181950.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,36.81,120,32.0,14,32110000.0,181950.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,36.93,18,32.0,14,32110000.0,181950.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,44.78,48,32.0,15,41120000.0,233010.0,0.0,2.0,635.0,416.0
C1659,902,1,7,7,44.96,12,32.0,14,39064000.0,221360.0,0.0,2.0,635.0,416.0
C1724,1256,1,2,1,31.65,210,1.0,8,9859000.0,172000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,3,24.74,80,1.0,9,8112000.0,81000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,21.54,22,1.0,12,20460000.0,100000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,21.54,97,1.0,12,20460000.0,100000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,21.54,33,1.0,12,20460000.0,100000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,21.9,234,1.0,12,21220000.0,104000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,26.27,344,1.0,12,24660000.0,121000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,26.37,40,1.0,12,24660000.0,121000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,36.78,172,1.0,12,34140000.0,167000.0,0.0,6.0,878.0,701.0
C1724,1256,1,2,7,36.89,24,1.0,12,34140000.0,167000.0,0.0,6.0,878.0,701.0
C1802,1438,1,15,5,57.53,32,3.0,1,39000000.0,450000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,57.87,2,3.0,1,39000000.0,450000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.91,4,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.91,410,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.91,146,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.92,625,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.92,27,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.92,16,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.93,18,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.97,2,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1802,1438,1,15,5,59.97,156,3.0,1,43000000.0,470000.0,0.0,2.0,1500.0,1983.0
C1939,2334,1,4,1,26.73,168,13.0,8,18217000.0,146780.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,26.73,726,13.0,8,18217000.0,146780.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,26.83,6,13.0,8,18217000.0,146780.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,26.83,114,13.0,8,18217000.0,146780.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,37.43,56,13.0,8,34967000.0,211320.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,37.43,508,13.0,8,34967000.0,211320.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,37.6,8,13.0,8,34967000.0,211320.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,37.6,88,13.0,8,34967000.0,211320.0,0.0,3.0,1713.0,1896.0
C1939,2334,1,4,1,46.99,660,13.0,8,54829000.0,275860.0,0.0,3.0,1713.0,1896.0
C1284,528,1,2,5,59.72,59,0.0,1,32896000.0,185040.0,0.0,5.0,543.0,780.0
C1284,528,1,2,5,59.92,469,0.0,1,32896000.0,185040.0,0.0,5.0,543.0,780.0
C2595,867,1,2,5,59.95,137,2.0,1,38000000.0,430000.0,0.0,5.0,897.0,1359.0
C2595,867,1,2,5,59.96,557,2.0,1,38000000.0,430000.0,0.0,5.0,897.0,1359.0
C2595,867,1,2,5,74.93,105,2.0,1,44000000.0,550000.0,0.0,5.0,897.0,1359.0
C2595,867,1,2,5,84.9,60,2.0,1,54000000.0,620000.0,0.0,5.0,897.0,1359.0
C2595,867,1,2,5,84.98,8,2.0,1,54000000.0,620000.0,0.0,5.0,897.0,1359.0
C2351,542,1,4,5,51.05,47,6.0,1,40000000.0,390000.0,0.0,4.0,542.0,646.0
C2351,542,1,4,5,51.05,49,6.0,1,40000000.0,390000.0,0.0,4.0,542.0,646.0
C2351,542,1,4,5,51.08,98,6.0,1,40000000.0,390000.0,0.0,4.0,542.0,646.0
C2351,542,1,4,5,59.07,324,6.0,1,48000000.0,450000.0,0.0,4.0,542.0,646.0
C2351,542,1,4,5,59.07,24,6.0,1,48000000.0,450000.0,0.0,4.0,542.0,646.0
C2506,1124,1,14,5,49.76,110,14.0,1,32000000.0,390000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,49.76,100,14.0,1,32000000.0,390000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,49.76,20,14.0,1,32000000.0,390000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.92,20,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.93,59,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.98,266,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.98,232,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.98,39,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.99,78,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,59.99,20,14.0,1,43000000.0,450000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,74.6,20,14.0,1,54000000.0,580000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,74.7,20,14.0,1,54000000.0,580000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,74.97,40,14.0,1,54000000.0,580000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,74.97,20,14.0,1,54000000.0,580000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,84.67,20,14.0,1,65000000.0,640000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,84.67,20,14.0,1,65000000.0,640000.0,0.0,3.0,1201.0,1433.0
C2506,1124,1,14,5,84.96,40,14.0,1,65000000.0,640000.0,0.0,3.0,1201.0,1433.0
C1697,526,1,4,5,74.55,112,4.0,1,63000000.0,360000.0,0.0,3.0,727.0,854.0
C1697,526,1,4,5,74.65,58,4.0,1,63000000.0,360000.0,0.0,3.0,727.0,854.0
C1697,526,1,4,5,74.8,58,4.0,1,63000000.0,360000.0,0.0,3.0,727.0,854.0
C1697,526,1,4,5,84.74,72,4.0,1,75000000.0,390000.0,0.0,3.0,727.0,854.0
C1697,526,1,4,5,84.9,38,4.0,1,75000000.0,390000.0,0.0,3.0,727.0,854.0
C1697,526,1,4,5,84.99,188,4.0,1,75000000.0,390000.0,0.0,3.0,727.0,854.0
C2259,947,1,4,5,74.55,200,5.0,1,63000000.0,360000.0,0.0,2.0,1306.0,1378.0
C2259,947,1,4,5,74.65,103,5.0,1,63000000.0,360000.0,0.0,2.0,1306.0,1378.0
C2259,947,1,4,5,74.8,105,5.0,1,63000000.0,360000.0,0.0,2.0,1306.0,1378.0
C2259,947,1,4,5,84.74,94,5.0,1,75000000.0,390000.0,0.0,2.0,1306.0,1378.0
C2259,947,1,4,5,84.9,155,5.0,1,75000000.0,390000.0,0.0,2.0,1306.0,1378.0
C2259,947,1,4,5,84.99,290,5.0,1,75000000.0,390000.0,0.0,2.0,1306.0,1378.0
C1786,480,1,6,7,16.91,156,25.0,11,0.0,0.0,0.0,3.0,338.0,345.0
C1786,480,1,6,7,26.9,136,25.0,11,0.0,0.0,0.0,3.0,338.0,345.0
C1786,480,1,6,7,26.9,72,25.0,11,0.0,0.0,0.0,3.0,338.0,345.0
C1786,480,1,6,7,26.9,24,25.0,11,0.0,0.0,0.0,3.0,338.0,345.0
C1786,480,1,6,7,36.91,92,25.0,10,30560000.0,145160.0,0.0,3.0,338.0,345.0
C1357,908,1,9,5,74.84,80,27.0,1,57000000.0,550000.0,0.0,1.0,1001.0,995.0
C1357,908,1,9,5,74.9,656,27.0,1,57000000.0,550000.0,0.0,1.0,1001.0,995.0
C1357,908,1,9,5,74.9,20,27.0,1,57000000.0,550000.0,0.0,1.0,1001.0,995.0
C1357,908,1,9,5,84.88,152,27.0,1,70000000.0,620000.0,0.0,1.0,1001.0,995.0
C2570,450,1,13,7,21.43,160,14.0,14,12920000.0,71000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,23.54,16,14.0,14,14212000.0,78000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,23.54,8,14.0,14,13946000.0,76000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,26.6,94,14.0,14,15884000.0,87000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,26.6,22,14.0,14,15580000.0,85000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,26.6,36,14.0,14,15580000.0,85000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,26.81,24,14.0,14,15580000.0,85000.0,0.0,2.0,318.0,205.0
C2570,450,1,13,7,36.17,90,14.0,14,20976000.0,115000.0,0.0,2.0,318.0,205.0
C1652,890,1,16,7,16.84,188,20.0,10,40400000.0,134660.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,29.76,48,20.0,10,69600000.0,232000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,29.76,24,20.0,10,69600000.0,232000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,29.76,42,20.0,10,69600000.0,232000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,29.76,118,20.0,10,69600000.0,232000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,29.76,32,20.0,10,69600000.0,232000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,29.76,72,20.0,10,69600000.0,232000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,36.85,96,20.0,10,84000000.0,280000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,36.85,4,20.0,10,84000000.0,280000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,36.85,128,20.0,10,84000000.0,280000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,36.85,4,20.0,10,84000000.0,280000.0,1.0,8.0,423.0,509.0
C1652,890,1,16,7,44.83,134,20.0,10,100400000.0,334660.0,1.0,8.0,423.0,509.0
C1565,1020,1,14,7,21.86,548,42.0,10,15960000.0,79800.0,0.0,3.0,719.0,588.0
C1565,1020,1,14,7,21.86,54,42.0,10,15520000.0,77600.0,0.0,3.0,719.0,588.0
C1565,1020,1,14,7,21.86,48,42.0,10,15520000.0,77600.0,0.0,3.0,719.0,588.0
C1565,1020,1,14,7,36.92,370,42.0,10,26200000.0,131000.0,0.0,3.0,719.0,588.0
C1910,616,1,5,7,16.85,216,21.0,10,13320000.0,79920.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,16.85,12,21.0,10,12720000.0,76320.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,26.65,58,21.0,10,19720000.0,118320.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,26.65,58,21.0,10,19720000.0,118320.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,26.68,28,21.0,10,19720000.0,118320.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,26.68,12,21.0,10,19720000.0,118320.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,26.68,28,21.0,10,19720000.0,118320.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,36.46,120,21.0,10,26200000.0,157200.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,36.46,68,21.0,10,26200000.0,157200.0,0.0,2.0,350.0,396.0
C1910,616,1,5,7,36.46,12,21.0,10,26200000.0,157200.0,0.0,2.0,350.0,396.0
C2359,820,1,13,1,26.98,204,9.0,8,6887000.0,90460.0,0.0,3.0,629.0,693.0
C2359,820,1,13,1,33.09,212,9.0,8,8943000.0,122330.0,0.0,3.0,629.0,693.0
C2359,820,1,13,1,46.65,120,9.0,8,20560000.0,204570.0,0.0,3.0,629.0,693.0
C2359,820,1,13,3,24.43,44,9.0,9,7048000.0,67880.0,0.0,3.0,629.0,693.0
C2359,820,1,13,3,24.71,240,9.0,9,7126000.0,68620.0,0.0,3.0,629.0,693.0
C2139,311,1,2,1,26.94,108,11.0,8,7252000.0,121000.0,0.0,4.0,232.0,155.0
C2139,311,1,2,1,33.94,138,11.0,8,9061000.0,147000.0,0.0,4.0,232.0,155.0
C2139,311,1,2,1,46.95,60,11.0,8,21271000.0,220000.0,0.0,4.0,232.0,155.0
C1979,270,1,4,7,16.75,96,17.0,12,23438000.0,102800.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,26.24,10,17.0,12,37008000.0,163450.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,26.24,4,17.0,12,37419000.0,164480.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,26.4,3,17.0,12,37419000.0,164480.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,26.49,22,17.0,12,37419000.0,164480.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,36.14,99,17.0,12,51811000.0,228210.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,36.14,17,17.0,12,51811000.0,228210.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,36.3,16,17.0,12,51811000.0,228210.0,0.0,4.0,183.0,133.0
C1979,270,1,4,7,36.3,3,17.0,12,51811000.0,228210.0,0.0,4.0,183.0,133.0
